EDR151042,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella d ",Periit?,aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,32,68,0,16-Aug,tit. integer,archaeologia,,,0
EDR151043,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella d ",Periit?,aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,0,0,0,0,tit. integer,archaeologia,,,0
EDR151047,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella d ",Periit?,aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,1.5,3.7,0,"0,2-0,7",tit. integer,archaeologia,,,0
EDR151049,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella d ",Periit?,aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,0,0,0,0,tit. integer,archaeologia,,,0
EDR151050,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella d ",Periit?,aedificium,tectorium,litt. scariph.,graeca,cetera,ignoratur,0,0,50,79,3,6.6,0,"1,2-3",tit. integer,archaeologia,,,0
EDR149449,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella e","Pompei (Napoli) VII.12.18-20, Lupanare, cella e",aedificium,tectorium,litt. scariph.,latina-graeca,cetera,ignoratur,0,0,50,79,3.5,16,0,"1,5-3,5",tit. integer,archaeologia,,,0
EDR149450,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella e","Pompei (Napoli) VII.12.18-20, Lupanare, cella e",aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,5.5,17.5,0,"3-5,5",tit. integer,archaeologia,,,0
EDR149451,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella e",Periit?,aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,6.5,15,0,7-Feb,tit. integer,archaeologia,,,0
EDR149453,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella e","Pompei (Napoli) VII.12.18-20, Lupanare, cella e",aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,10,31,0,"1,0-6,5",tit. mutilus,archaeologia,,,0
EDR149452,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella e","Pompei (Napoli) VII.12.18-20, Lupanare, cella e",aedificium,tectorium,litt. scariph.,latina,cetera,,0,0,50,79,17.5,46.9,0,"2,1-1,5",tit. mutilus,archaeologia,,,0
EDR149973,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella e",Periit?,aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,10.8,14.4,0,"2,4-10,8",tit. integer,archaeologia,,,0
EDR149974,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella e",Periit?,aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,3.6,17.1,0,"0,9-3,3",tit. integer,archaeologia,,,0
EDR149975,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella e","Pompei (Napoli) VII.12.18-20, Lupanare, cella e",aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,2.7,5.8,0,"0,3-1,4",tit. integer,archaeologia,,,0
EDR149978,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella e, sopra il letto",Periit?,aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,11.2,25.6,0,"3,2-11,2",tit. integer,archaeologia,,,0
EDR149983,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella e, sopra il letto","Pompei (Napoli) VII.12.18-20, Lupanare, cella e, sopra il letto",aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,13.5,35.1,0,"4,5-14,4",tit. integer,archaeologia,,,0
EDR150009,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella e, sopra il letto","Pompei (Napoli) VII.12.18-20, Lupanare, cella e, sopra il letto",aedificium,tectorium,litt. scariph.,graeca,cetera,ignoratur,0,0,50,79,17,38,0,6-Mar,tit. integer,archaeologia,,,0
EDR150010,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella e, sotto la finestra",Periit?,aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,29,107,0,15-Apr,tit. integer,archaeologia,,,0
EDR150368,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella e, sotto la finestra",Periit?,aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,0,0,0,0,tit. mutilus,archaeologia,,,0
EDR150369,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella e, vicino alla finestra",Periit?,aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,1.2,3.7,0,"0,3-3,7",tit. integer,archaeologia,,,0
EDR146086,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f","Pompei (Napoli) VII.12.18-20, Lupanare, cella f",aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,38,80,0,"6,0-28,0",tit. integer,archaeologia,,,0
EDR146088,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f","Pompei (Napoli) VII.12.18-20, Lupanare, cella f",aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,13.3,35.7,0,"1,4-6,3",tit. mutilus,archaeologia,,,0
EDR146089,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f","Pompei (Napoli) VII.12.18-20, Lupanare, cella f",aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,0,0,0,,tit. integer,,,,0
EDR146121,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f","Pompei (Napoli) VII.12.18-20, Lupanare, cella f",aedificium,tectorium,litt. scariph.,latina,cetera,,0,0,50,79,0,0,0,,tit. integer,archaeologia,,,0
EDR146122,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f","Pompei (Napoli) VII.12.18-20, Lupanare, cella f",aedificium,tectorium,litt. scariph.,latina,cetera,,0,0,50,79,4.2,7.2,0,"2,4-4,2",tit. integer?,archaeologia,,,0
EDR146123,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f","Pompei (Napoli) VII.12.18-20, Lupanare, cella f",aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,0,0,0,,tit. mutilus,archaeologia,,,0
EDR146125,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f","Pompei (Napoli) VII.12.18-20, Lupanare, cella f",aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,0,0,0,,tit. integer,archaeologia,,,0
EDR146187,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f","Pompei (Napoli) VII.12.18-20, Lupanare, cella f",aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,0,0,0,,tit. mutilus,archaeologia,,,0
EDR146188,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f","Pompei (Napoli) VII.12.18-20, Lupanare, cella f",aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,0,0,0,,tit. mutilus,archaeologia,,,0
EDR146190,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f","Pompei (Napoli) VII.12.18-20, Lupanare, cella f",aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,5.5,6.5,0,"1,0-2,0",,archaeologia,,,0
EDR148520,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f","Pompei (Napoli) VII.12.18-20, Lupanare, cella f",aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,19,66,0,19-Jun,tit. integer,archaeologia,,,0
EDR145431,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f","Pompei (Napoli) VII.12.18-20, Lupanare, cella f",aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,40,52,0,24-Apr,tit. integer,archaeologia,,,0
EDR145436,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f","Pompei (Napoli) VII.12.18-20, Lupanare, cella f",aedificium,tectorium,litt. scariph.,latina-graeca,cetera,ignoratur,0,0,50,79,27,52.5,0,"4,5-19,5",tit. integer,archaeologia,,,0
EDR145437,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f","Pompei (Napoli) VII.12.18-20, Lupanare, cella f",aedificium,tectorium,litt. scariph.,latina-graeca,cetera,ignoratur,0,0,50,79,20,72,0,"3,0-16,0",tit. integer,archaeologia,,,0
EDR145999,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f","Pompei (Napoli) VII.12.18-20, Lupanare, cella f",aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,0,0,0,,tit. integer,archaeologia,,,0
EDR146001,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f","Pompei (Napoli) VII.12.18-20, Lupanare, cella f",aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,75,5.5,33,0,"1,5-4,5",tit. integer,archaeologia,,,0
EDR146085,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f","Pompei (Napoli) VII.12.18-20, Lupanare, cella f",aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,15,39,0,"3,0-10,0",tit. mutilus,archaeologia,,,0
EDR148435,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f",Periit?,aedificium,tectorium,litt. scariph.,latina,cetera,,0,0,50,79,0,0,0,"5,5",tit. integer,archaeologia,,,0
EDR148436,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f","Pompei (Napoli) VII.12.18-20, Lupanare, cella f",aedificium,tectorium,litt. scariph.,latina,cetera,,0,0,50,79,3.5,20.5,0,3-Jan,tit. integer,archaeologia,,,0
EDR148511,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f","Pompei (Napoli) VII.12.18-20, Lupanare, cella f",aedificium,tectorium,litt. scariph.,latina,cetera,,0,0,50,79,16,15.5,0,"1,5-12",tit. integer,archaeologia,,,0
EDR148512,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f","Pompei (Napoli) VII.12.18-20, Lupanare, cella f",aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,9.5,17.5,0,"2-9,5",tit. mutilus,archaeologia,,,0
EDR148515,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f",Periit?,aedificium,tectorium,litt. scariph.,graeca,cetera,ignoratur,0,0,50,79,3.9,8.6,0,"0,8-1,3",tit. integer,archaeologia,,,0
EDR148521,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f","Pompei (Napoli) VII.12.18-20, Lupanare, cella f",aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,4.5,32,0,"1,5-4,5",tit. integer,archaeologia,,,0
EDR148523,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f",Periit?,aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,8,15,0,"2,5-8",tit. mutilus,archaeologia,,,0
EDR148525,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f","Pompei (Napoli) VII.12.18-20, Lupanare, cella f",aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,4.2,20.3,0,"2,1-4,2",tit. integer?,archaeologia,,,0
EDR148526,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f","Pompei (Napoli) VII.12.18-20, Lupanare, cella f",aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,12,48,0,"3,6-10,8",tit. integer,archaeologia,,,0
EDR148527,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f","Pompei (Napoli) VII.12.18-20, Lupanare, cella f ?",aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,12,22,0,12-Jun,tit. integer,archaeologia,,,0
EDR149283,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f",Periit?,aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,0,0,0,5,tit. integer?,archaeologia,,,0
EDR149116,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f",Periit?,aedificium,tectorium,litt. scariph.,latina-graeca,cetera,ignoratur,0,0,50,79,3.3,6.3,0,"0,9-3,3",tit. integer,archaeologia,,,0
EDR149285,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f",Periit?,aedificium,tectorium,litt. scariph.,latina,cetera,,0,0,50,79,0,0,0,,tit. integer?,archaeologia,,,0
EDR149286,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f",Periit?,aedificium,tectorium,litt. scariph.,latina,cetera,,0,0,50,79,16,48,0,"6,4-16",tit. integer?,archaeologia,,,0
EDR149287,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f",Periit?,aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,18.7,26.4,0,"3,3-12,1",tit. integer,archaeologia,,,0
EDR149289,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f",Periit?,aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,0,0,0,9,tit. integer?,archaeologia,,,0
EDR145429,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f","Pompei (Napoli) VII.12.18-20, Lupanare, cella f",aedificium,tectorium,litt. scariph.,latina,cetera,cet.; ?,0,0,50,79,32.5,62.4,0,"5,2-22,1",tit. integer,archaeologia,,,0
EDR145430,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f","Pompei (Napoli) VII.12.18-20, Lupanare, cella f",aedificium,tectorium,litt. scariph.,latina,cetera,,0,0,50,79,36,86.4,0,"4,8-24",tit. integer,archaeologia,,,0
EDR145432,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f","Pompei (Napoli) VII.12.18-20, Lupanare, cella f",aedificium,tectorium,litt. scariph.,latina-graeca,cetera,ignoratur,0,0,50,79,11,32,0,10-May,tit. integer,archaeologia,,,0
EDR145433,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f","Pompei (Napoli) VII.12.18-20, Lupanare, cella f",aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,21,91,0,"4,2-16,8",tit. integer,archaeologia,,,0
EDR145435,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f","Pompei (Napoli) VII.12.18-20, Lupanare, cella f",aedificium,tectorium,litt. scariph.,latina-graeca,cetera,,0,0,50,79,12.6,21,0,"2,8-12,6",tit. integer,archaeologia,,,0
EDR145438,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f","Pompei (Napoli) VII.12.18-20, Lupanare, cella f",aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,3.2,3,0,"0,2-1,8",tit. integer,,,,0
EDR149110,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f",Periit?,aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,11.2,26.4,0,"2,4-11,2",tit. integer,archaeologia,,,0
EDR146000,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f","Pompei (Napoli) VII.12.18-20, Lupanare, cella f",aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,0,0,0,,tit. integer?,archaeologia,,,0
EDR146087,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f","Pompei (Napoli) VII.12.18-20, Lupanare, cella f",aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,28,52,0,"4,0-16,0",tit. integer,archaeologia,,,0
EDR146191,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f","Pompei (Napoli) VII.12.18-20, Lupanare, cella f",aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,0,0,0,,tit. integer,archaeologia,,,0
EDR146889,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f","Pompei (Napoli) VII.12.18-20, Lupanare, cella f",aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,0,0,0,,tit. integer,archaeologia,,,0
EDR146890,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f","Pompei (Napoli) VII.12.18-20, Lupanare, cella f",aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,0,0,0,,tit. mutilus,archaeologia,,,0
EDR146891,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f","Pompei (Napoli) VII.12.18-20, Lupanare, cella f",aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,3.6,19.5,0,"0,6-3,6",tit. integer,archaeologia,,,0
EDR146892,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f","Pompei (Napoli) VII.12.18-20, Lupanare, cella f",aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,9,25,0,5-Jan,tit. integer,archaeologia,,,0
EDR147138,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f",Periit?,aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,16,62,0,12-Apr,tit. integer,archaeologia,,,0
EDR147139,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f","Pompei (Napoli) VII.12.18-20, Lupanare, cella f",aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,4,7.6,0,"0,8-2,4",tit. integer,archaeologia,,,0
EDR147140,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f","Pompei (Napoli) VII.12.18-20, Lupanare, cella f",aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,14,12,0,"0,4-8",tit. integer,archaeologia,,,0
EDR147141,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f",Periit?,aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,0,0,0,,tit. integer?,archaeologia,,,0
EDR148432,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f","Pompei (Napoli) VII.12.18-20, Lupanare, cella f",aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,6.5,24.5,0,4-Jan,tit. integer,archaeologia,,,0
EDR148433,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f","Pompei (Napoli) VII.12.18-20, Lupanare, cella f",aedificium,tectorium,litt. scariph.,latina,cetera,,0,0,50,79,4,15.5,0,"1-2,5",tit. integer,archaeologia,,,0
EDR148434,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f","Pompei (Napoli) VII.12.18-20, Lupanare, cella f",aedificium,tectorium,litt. scariph.,latina,cetera,,0,0,50,79,4.5,22.5,0,"1-4,5",tit. integer,archaeologia,,,0
EDR148517,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f",Periit?,aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,3.5,7,0,"0,4-3,2",tit. integer,archaeologia,,,0
EDR149105,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f","Pompei (Napoli) VII.12.18-20, Lupanare, cella f",aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,3.6,14.4,0,"1,2-2,4",tit. integer,archaeologia,,,0
EDR149106,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f","Pompei (Napoli) VII.12.18-20, Lupanare, cella f",aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,7.2,48.6,0,"2,7-7,2",tit. integer,archaeologia,,,0
EDR149108,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f","Pompei (Napoli) VII.12.18-20, Lupanare, cella f",aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,0,0,0,,tit. integer,archaeologia,,,0
EDR149109,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f","Pompei (Napoli) VII.12.18-20, Lupanare, cella f",aedificium,tectorium,litt. scariph.,latina,cetera,cet.,0,0,50,79,0,0,0,ca. 7-12,tit. integer,archaeologia,,,0
EDR149112,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f",Periit?,aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,0,0,0,"ca. 2,5-3",tit. integer,archaeologia,,,0
EDR149113,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f","Pompei (Napoli) VII.12.18-20, Lupanare, cella f",aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,33,165,0,Dec-33,tit. integer,archaeologia,,,0
EDR149114,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f","Pompei (Napoli) VII.12.18-20, Lupanare, cella f",aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,0,0,0,,tit. integer?,archaeologia,,,0
EDR149115,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f",Periit?,aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,9.1,16.1,0,"2,1-5,6",tit. integer,archaeologia,,,0
EDR149284,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, cella f",Periit?,aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,0,0,0,,tit. integer,archaeologia,,,0
EDR151064,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, nel muro tra cella c e cella b","Pompei (Napoli) VII.12.18-20, Lupanare, nel muro tra cella c e cella b",aedificium,tectorium,litt. scariph.,latina,cetera,,0,0,50,79,19,23,0,14-Apr,tit. mutilus,archaeologia,,,0
EDR151054,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, nel muro tra cella d e c","Pompei (Napoli) VII.12.18-20, Lupanare, nel muro tra cella d e c",aedificium,tectorium,litt. scariph.,latina,cetera,,0,0,50,79,0,0,0,0,tit. integer,archaeologia,,,0
EDR151055,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, nel muro tra cella d e c","Pompei (Napoli) VII.12.18-20, Lupanare, nel muro tra cella d e c",aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,0,0,0,0,tit. integer,archaeologia,,,0
EDR151056,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, nel muro tra cella d e c","Pompei (Napoli) VII.12.18-20, Lupanare, nel muro tra cella d e c",aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,0,0,0,0,tit. integer,archaeologia,,,0
EDR151057,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, nel muro tra cella d e c","Pompei (Napoli) VII.12.18-20, Lupanare, nel muro tra cella d e c",aedificium,tectorium,litt. scariph.,latina,cetera,,0,0,50,79,0,0,0,0,tit. integer,archaeologia,,,0
EDR151058,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, nel muro tra cella d e c","Pompei (Napoli) VII.12.18-20, Lupanare, nel muro tra cella d e c",aedificium,tectorium,litt. scariph.,latina,cetera,,0,0,50,79,0,0,0,0,tit. integer,archaeologia,,,0
EDR151068,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, nella parete posteriore del vestibolo ",Periit?,aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,8,30,0,"2-6,5",tit. integer,archaeologia,,,0
EDR151069,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, nella parete posteriore del vestibolo ",Periit?,aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,8,7.5,0,7-Feb,tit. integer,archaeologia,,,0
EDR151070,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, nella parete posteriore del vestibolo ",Periit?,aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,28.8,38.4,0,"4,8-14,4",tit. integer,archaeologia,,,0
EDR150370,LaC,I,Pompeii,Pompei (Napoli),"Pompei (Napoli) VII.12.18-20, Lupanare, nella parete sinistra dello vestibolo ",Periit?,aedificium,tectorium,litt. scariph.,latina,cetera,ignoratur,0,0,50,79,23.2,41.6,0,"4-7,2",tit. integer,archaeologia,,,0
