"EDR150010","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli) VII.12.18, Lupanare, cella e, sotto la finestra","Periit?","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","50","79","29.00","107.00","0.00","4-15","tit. integer","archaeologia",,,"0"
"EDR150368","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli) VII.12.18, Lupanare, cella e, sotto la finestra","Periit?","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","50","79","0.00","0.00","0.00","0","tit. mutilus","archaeologia",,,"0"
"EDR150369","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli) VII.12.18, Lupanare, cella e, vicino alla finestra","Periit?","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","50","79","1.20","3.70","0.00","0,3-3,7","tit. integer","archaeologia",,,"0"
"EDR150370","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli) VII.12.18, Lupanare, nella parete sinistra dello vestibolo ","Periit?","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","50","79","23.20","41.60","0.00","4-7,2","tit. integer","archaeologia",,,"0"
"EDR150376","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli) VII.12.18, Lupanare, cella d ","Pompei (Napoli) VII.12.18, Lupanare, cella d ","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","50","79","8.40","31.50","0.00","1,4-4,9","tit. integer","archaeologia",,,"0"
"EDR150494","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli) VII.12.18, Lupanare, cella d ","Periit?","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","50","79","6.30","46.20","0.00","2,1-6,3","tit. integer","archaeologia",,,"0"
"EDR150499","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli) VII.12.18, Lupanare, cella d ","Pompei (Napoli) VII.12.18, Lupanare, cella d ","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","50","79","0.00","0.00","0.00","0","tit. integer","archaeologia",,,"0"
"EDR150507","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli) VII.12.18, Lupanare, cella d ","Periit?","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","50","79","46.00","64.00","0.00","6-24","tit. integer","archaeologia",,,"0"
"EDR151037","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli) VII.12.18, Lupanare, cella d ","Periit?","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","50","79","31.50","31.50","0.00","4,5-9,9","tit. integer","archaeologia",,,"0"
"EDR151039","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli) VII.12.18, Lupanare, cella d ","Periit?","aedificium","tectorium","litt. scariph.","graeca","cetera","ignoratur","0","0","50","79","3.20","32.00","0.00","3,2","tit. integer","archaeologia",,,"0"
"EDR151041","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli) VII.12.18, Lupanare, cella d ","Periit?","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","50","79","5.00","38.00","0.00","2-5","tit. integer","archaeologia",,,"0"
"EDR151042","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli) VII.12.18, Lupanare, cella d ","Periit?","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","50","79","32.00","68.00","0.00","8-16","tit. integer","archaeologia",,,"0"
"EDR151043","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli) VII.12.18, Lupanare, cella d ","Periit?","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","50","79","0.00","0.00","0.00","0","tit. integer","archaeologia",,,"0"
"EDR151047","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli) VII.12.18, Lupanare, cella d ","Periit?","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","50","79","1.50","3.70","0.00","0,2-0,7","tit. integer","archaeologia",,,"0"
"EDR151049","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli) VII.12.18, Lupanare, cella d ","Periit?","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","50","79","0.00","0.00","0.00","0","tit. integer","archaeologia",,,"0"
"EDR151050","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli) VII.12.18, Lupanare, cella d ","Periit?","aedificium","tectorium","litt. scariph.","graeca","cetera","ignoratur","0","0","50","79","3.00","6.60","0.00","1,2-3","tit. integer","archaeologia",,,"0"
"EDR151061","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli) VII.12.18, Lupanare, cella c","Periit?","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","50","79","3.30","7.80","0.00","0,9-3,3","tit. integer","archaeologia",,,"0"
"EDR151159","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio VIII.3.8, Casa del Cinghiale","Periit?","aedificium","tectorium","litt. scariph.","latina","cetera","cet.","0","0","1","79","2.20","3.20","0.00","0,8-1,6","tit. integer","archaeologia",,,"0"
"EDR149031","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio I.10.8, Casa di Minucius Fuscus","Pompei (Napoli), Regio I.10.8, Casa di Minucius Fuscus ","aedificium","tectorium","litt. scariph.","graeca","cetera","ignoratur","0","0","1","79","2.00","18.00","0.00","1,5-2,0","tit. integer","archaeologia",,,"0"
"EDR149034","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio I.10.8, Casa di Minucius Fuscus","Pompei (Napoli), Regio I.10.8, Casa di Minucius Fuscus","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","1","79","2.30","4.30","0.00","1,8-2,3","tit. integer","archaeologia",,,"0"
"EDR149173","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio I.4.6","Periit?","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","1","79","0.00","0.00","0.00",,"tit. mutilus","archaeologia",,,"0"
"EDR149174","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio I.4.6","Periit?","aedificium","tectorium","litt. scariph.","latina","cetera",,"0","0","1","79","4.00","20.20","0.00","0,4-1,3","tit. fragmentum","archaeologia",,,"0"
"EDR149298","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio II.4.10, Praedia of Julia Felix","Periit?","aedificium","tectorium","litt. scariph.","latina","cetera",,"0","0","1","79","6.00","14.00","0.00","3,0-6,0","tit. fragmentum","archaeologia",,,"0"
"EDR149300","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio II.4.10, Praedia of Julia Felix","Periit?","aedificium","tectorium","litt. scariph.","latina","cetera",,"0","0","1","79","4.00","21.00","0.00","3,0-4,0","tit. integer","archaeologia",,,"0"
"EDR147932","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio I.10.8, Casa di Minucius Fuscus","Pompei (Napoli), Regio I.10.8, Casa di Minucius Fuscus","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","18.00","0.00","0.00",,"tit. integer","archaeologia",,,"0"
"EDR149301","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio II.4.10, Praedia of Julia Felix","Periit?","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","4.00","20.00","0.00","3,0-4,0","tit. integer","archaeologia",,,"0"
"EDR148730","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio I.10.8, Casa di Minucius Fuscus","Pompei (Napoli), Regio I.10.8, Casa di Minucius Fuscus","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","1","79","2.80","6.80","0.00","1,7-2,8","tit. integer","archaeologia",,,"0"
"EDR148732","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio I.10.8, Casa di Minucius Fuscus","Pompei (Napoli), Regio I.10.8, Casa di Minucius Fuscus","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","2.80","0.00","0.00",,"tit. integer","archaeologia",,,"0"
"EDR151048","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli) VII.12.18, Lupanare, cella d ","Periit?","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","50","79","1.20","3.80","0.00","0,2-0,5","tit. mutilus","archaeologia",,,"0"
"EDR148733","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio I.10.8, Casa di Minucius Fuscus","Pompei (Napoli), Regio I.10.8, Casa di Minucius Fuscus","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","3.80","0.00","0.00",,"tit. integer","archaeologia",,,"0"
"EDR148731","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio I.10.8, Casa di Minucius Fuscus","Pompei (Napoli), Regio I.10.8, Casa di Minucius Fuscus","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","6.00","11.50","0.00",,"tit. integer","archaeologia",,,"0"
"EDR149035","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio I.10.8, Casa di Minucius Fuscus","Pompei (Napoli), Regio I.10.8, Casa di Minucius Fuscus","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","6.90","0.00","0.00",,"tit. integer","archaeologia",,,"0"
"EDR149036","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio I.10.8, Casa di Minucius Fuscus","Pompei (Napoli), Regio I.10.8, Casa di Minucius Fuscus","aedificium","tectorium","litt. scariph.","latina-graeca","cetera","ignoratur","0","0","1","79","0.90","27.40","0.00","0,5-0,9","tit. integer","archaeologia",,,"0"
"EDR149037","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio I.10.8, Casa di Minucius Fuscus","Pompei (Napoli), Regio I.10.8, Casa di Minucius Fuscus","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","1","79","3.10","6.90","0.00","2,6-3,1","tit. integer","archaeologia",,,"0"
"EDR149038","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio I.10.8, Casa di Minucius Fuscus","Pompei (Napoli), Regio I.10.8, Casa di Minucius Fuscus","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","5.30","0.00","0.00",,"tit. integer","archaeologia",,,"0"
"EDR149041","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio I.10.8, Casa di Minucius Fuscus","Pompei (Napoli), Regio I.10.8, Casa di Minucius Fuscus","aedificium","tectorium","litt. scariph.","latina","cetera",,"0","0","1","79","8.50","17.60","0.00","7,4-8,5","tit. integer","archaeologia",,,"0"
"EDR149043","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio I.10.8, Casa di Minucius Fuscus","Pompei (Napoli), Regio I.10.8, Casa di Minucius Fuscus","aedificium","tectorium","litt. scariph.","latina","cetera",,"0","0","1","79","0.00","17.50","0.00","1,6-5,2","tit. integer","archaeologia",,,"0"
"EDR140057","LaC","I","Herculaneum","Ercolano (Napoli) ","Ercolano (Napoli), Insula V.35, Casa del Gran Portale, facade ","Periit","aedificium","tectorium","litt. scariph.","graeca","cetera","ignoratur","0","0","1","79","0.00","7.20","0.00","0,8-2,2","tit. integer","archaeologia",,,"0"
"EDR140127","LaC","I","Herculaneum","Ercolano (Napoli) ","Ercolano (Napoli), Insula V.35, Casa del Gran Portale, Facade ","Ercolano (Napoli), Insula V. 35, Casa del Gran Portale, Facade","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","1","79","24.00","23.80","0.00","14,0-23,8","tit. mutilus","archaeologia",,,"0"
"EDR140134","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula V.31, Casa del Sacello di Legno","Ercolano (Napoli), Insula V.31, Casa del Sacello di Legno","aedificium","tectorium","litt. scariph.","latina","cetera",,"10","0","1","79","1.70","8.50","0.00","1,6-1,7","tit. integer","archaeologia",,,"0"
"EDR140138","LaC","I","Herculaneum","Ercolano (Napoli) ","Ercolano (Napoli), Insula V.31, Casa del Sacello di Legno","Ercolano (Napoli), Insula V.31, Casa del Sacello di Legno","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","1","79","27.00","114.00","0.00","13,0 - 27, 0","tit. mutilus","archaeologia",,,"0"
"EDR140139","LaC","I","Herculaneum","Ercolano (Napoli) ","Ercolano (Napoli), Insula V.31, Casa del Sacello di Legno","Ercolano (Napoli), Insula V.31, Casa del Sacello di Legno","aedificium","tectorium","litt. scariph.","latina","cetera",,"0","0","1","79","1.00","9.90","0.00","0,6-1,0","tit. integer?","archaeologia",,,"0"
"EDR140167","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula V.31, Casa del Sacello di Legno","Periit?","aedificium","tectorium","litt. scariph.","latina","cetera",,"0","0","1","79","0.00","11.40","0.00","7,3-8,6","tit. integer?","archaeologia",,,"0"
"EDR140169","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula V.31, Casa del Sacello di Legno","Ercolano (Napoli), Insula V.31, Casa del Sacello di Legno","aedificium","tectorium","litt. scariph.","latina","cetera",,"0","0","1","79","0.00","33.10","0.00","2,9-9,5","tit. fragmentum","archaeologia",,,"0"
"EDR140178","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula V.31, Casa del Sacello di Legno","Ercolano (Napoli), Insula V.31, Casa del Sacello di Legno","aedificium","tectorium","litt. scariph.","latina","cetera",,"0","0","1","79","0.00","10.60","0.00","3,9-6.6","tit. integer?","archaeologia",,,"0"
"EDR140179","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula V.31, Casa del Sacello di Legno","Periit?","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","1","79","0.00","60.00","0.00","20","tit. integer?","archaeologia",,,"0"
"EDR140181","LaC","I","Herculaneum","Ercolano (Napoli) ","Ercolano (Napoli), Insula V.15, Casa del Bicentenario","Ercolano (Napoli), Insula V.15, Casa del Bicentenario","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","1","79","0.00","7.30","0.00","0,8 - 7,0","tit. integer","archaeologia",,,"0"
"EDR140182","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula V.15, Casa del Bicentenario","Ercolano (Napoli), Insula V.15, Casa del Bicentenario","aedificium","tectorium","litt. scariph.","latina","cetera",,"0","0","1","79","5.80","13.40","0.00","4,7-5,8","tit. integer","archaeologia",,,"0"
"EDR140184","LaC","I","Herculaneum","Ercolano (Napoli) ","Ercolano (Napoli), Insula V.15, Casa del Bicentenario","Periit?","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","1","79","0.00","4.10","0.00","1,3-2,1","tit. integer","archaeologia",,,"0"
"EDR140185","LaC","I","Herculaneum","Ercolano (Napoli) ","Ercolano (Napoli), Insula V.15, Casa del Bicentenario","Periit?","aedificium","tectorium","litt. scariph.","latina","cetera",,"0","0","1","79","0.00","5.70","0.00","0,5-3,5","tit. integer","archaeologia",,,"0"
"EDR140186","LaC","I","Herculaneum","Ercolano (Napoli) ","Ercolano (Napoli), Insula V.15, Casa del Bicentenario","Periit","aedificium","tectorium","cetera carbone","latina-graeca","cetera","ignoratur","0","0","1","79","0.00","40.00","0.00","20,0","tit. integer","archaeologia",,,"0"
"EDR140191","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula V.30, Casa dell'Atrio Corinzio","Periit?","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","1","79","0.00","0.00","0.00",,"tit. integer","archaeologia",,,"0"
"EDR140195","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula V.17-18, Bottega","Ercolano (Napoli), Insula V.17-18, Bottega","aedificium","tectorium","litt. scariph.","latina","cetera",,"0","0","1","79","0.00","0.00","0.00","0,3-0,8","tit. integer","archaeologia",,,"0"
"EDR140200","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula V.17-18, Bottega","Ercolano (Napoli), Insula V.17-18, Bottega","aedificium","tectorium","litt. scariph.","latina-graeca","cetera","ignoratur","0","0","1","79","0.00","2.80","0.00","0,6-0,8","tit. integer","archaeologia",,,"0"
"EDR140206","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula V.17-18, Bottega","Ercolano (Napoli), Insula V.17-18, Bottega","aedificium","tectorium","litt. scariph.","latina-graeca","cetera","ignoratur","0","0","1","79","0.00","0.00","0.00",,"tit. integer","archaeologia",,,"0"
"EDR147158","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula V.35, Casa del Gran Portale","Periit","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","2.50","0.00","0.00",,"tit. integer","archaeologia",,,"0"
"EDR147856","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio I.10.4","Periit?","aedificium","tectorium","litt. scariph.","latina","cetera","cet.","0","0","1","79","2.80","2.30","0.00",,"tit. integer","archaeologia",,,"0"
"EDR147862","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio I.13.9-10, facade","Pompei (Napoli), Regio I.13.9-10, facade","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","11.00","11.00","0.00",,"tit. integer","archaeologia",,,"0"
"EDR147874","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio III.5.3-4, facade","Pompei (Napoli), Regio III.5.3-4, facade","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","35.00","0.00","0.00",,"tit. integer","archaeologia",,,"0"
"EDR147875","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio VIII.12.14","Pompei (Napoli), Regio VIII.12.14","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","17.00","17.00","0.00",,"tit. integer","archaeologia",,,"0"
"EDR147876","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio VI.16.7, Casa degli Amorini Dorati","Pompei (Napoli), Regio VI.16.7, Casa degli Amorini Dorati","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","29.00","14.50","0.00",,"tit. integer","archaeologia",,,"0"
"EDR147877","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio VI.9 o VI.10, Via di Mercurio, Facade ","Periit","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","10.00","10.00","0.00",,"tit. integer","archaeologia",,,"0"
"EDR147878","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio I.6.14-15, facade","Pompei (Napoli), Regio I.6.14-15, facade","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","49.00","49.00","0.00",,"tit. mutilus","archaeologia",,,"0"
"EDR147881","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio V.4.10","Pompei (Napoli), Regio V.4.10","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","35.00","35.00","0.00",,"tit. integer","archaeologia",,,"0"
"EDR147929","LaC","I","Pompeii ","Pompei (Napoli)","Pompei (Napoli), Regio I.6.14-15, facade","Pompei (Napoli), Regio I.6.14-15, facade","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","9.00","9.00","0.00",,"tit. integer","archaeologia",,,"0"
"EDR147930","LaC","I","Pompeii ","Pompei (Napoli)","Pompei (Napoli), Regio VI.16.29","Pompei (Napoli), Regio VI.16.29","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","0.00","0.00","0.00",,"tit. integer","archaeologia",,,"0"
"EDR147933","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio VI.15.8-9, facade","Pompei (Napoli), Regio VI.15.8-9, facade","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","15.00","15.00","0.00",,"tit. integer","archaeologia",,,"0"
"EDR147978","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio VI.9.6, Casa dei Dioscuri","Periit?","aedificium","tectorium","litt. scariph.",,"cetera",,"0","0","1","79","0.00","0.00","0.00",,"tit. integer","archaeologia",,,"0"
"EDR136435","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio I.6.2, Casa del Criptoportico","Periit","aedificium","tectorium","cetera lapide rubro","latina","cetera",,"0","0","1","79","0.00","0.00","0.00","3-6","tit. integer","archaeologia",,,"0"
"EDR142571","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Regio I.6.4, Casa del Sacello Iliaco  ","Pompei (Napoli), Regio I.6.4, Casa del Sacello Iliaco  ","aedificium","tectorium","litt. scariph.","latina","cetera",,"0","0","1","79","0.00","15.00","0.00",,"tit. integer","archaeologia",,,"0"
"EDR140040","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula Orientalis I.1, Casa della Gemma","Periit?","aedificium","tectorium","litt. scariph.","latina","cetera",,"0","0","1","79","2.50","7.60","0.00","1,5-2,5","tit. integer","archaeologia",,,"0"
"EDR140039","LaC","I","Herculaneum","Ercolano (Napoli) ","Ercolano (Napoli), Insula V.7, Casa di Nettuno e Anfitrite","Ercolano (Napoli), Insula V.7, Casa di Nettuno e Anfitrite","aedificium","tectorium","litt. scariph.","latina","cetera",,"0","0","1","79","8.10","12.60","0.00","0,4-1,7","tit. integer","archaeologia",,,"0"
"EDR140034","LaC","I","Herculaneum ","Ercolano (Napoli)","Ercolano (Napoli), Insula VI.1,7-10, Terme Centrali","Periit","aedificium","tectorium","carbone","latina","cetera","ignoratur","0","0","1","79","0.00","0.00","0.00",,"tit. mutilus","archaeologia",,,"0"
"EDR122610","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Insula VI.14.37, Caupona of Salvius","Periit?","aedificium","tectorium","litt. scariph.","latina","cetera",,"0","0","1","79","0.70","0.00","0.00","0,7","tit. integer","archaeologia",,,"0"
"EDR124997","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Casa dei Quattro Stili (I.8.17)","Periit","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","1","79","0.00","7.50","0.00",,"tit. integer","archaeologia",,,"0"
"EDR125001","LaC","I","Pompeii","Pompei (Napoli)","Pompei (Napoli), Casa dei Quattro Stili (I.8.17)","Periit","aedificium","tectorium","carbone","latina","cetera",,"0","0","1","79","0.00","41.00","0.00",,"tit. mutilus","archaeologia",,"hexametricus","1"
"EDR140052","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula Orientalis I.1, Casa della Gemma","Periit","aedificium","tectorium","carbone","latina","cetera",,"0","0","1","79","7.50","8.90","0.00","2,5-7,5","tit. integer","archaeologia",,,"0"
"EDR140060","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula Orientalis I.2, Casa del Rilievo di Telefo","Ercolano (Napoli), Insula Orientalis I.2, Casa del Rilievo di Telefo","aedificium","tectorium","litt. scariph.","latina","cetera",,"0","0","1","79","0.00","3.80","0.00","2,3-2,5","tit. integer","archaeologia",,,"0"
"EDR140061","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula VI.1,7-10, Terme Centrali","Periit","aedificium","tectorium","carbone","latina","cetera","ignoratur","0","0","1","79","0.00","0.00","0.00",,"tit. mutilus","archaeologia",,,"0"
"EDR140062","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula VI.1,7-10, Terme Centrali","Periit","aedificium","tectorium","litt. scariph.","latina","cetera",,"0","0","1","79","0.00","0.00","0.00",,"tit. integer","archaeologia",,,"0"
"EDR140141","LaC","I","Herculaneum","Ercolano (Napoli) ","Ercolano (Napoli), Insula V.31, Casa del Sacello di Legno","Ercolano (Napoli), Insula V.31, Casa del Sacello di Legno","aedificium","tectorium","litt. scariph.","latina","cetera","mil.","0","0","1","79","0.00","37.00","0.00","2,0-5,1","tit. integer","archaeologia",,,"0"
"EDR140144","LaC","I","Herculaneum","Ercolano (Napoli) ","Ercolano (Napoli), Insula V.10, Taberna","Periit","aedificium","tectorium","carbone","latina","cetera","ignoratur","0","0","1","79","0.00","48.00","0.00","3,0-4,0 ","tit. integer","archaeologia",,,"0"
"EDR140146","LaC","I","Herculaneum","Ercolano (Napoli) ","Ercolano (Napoli), Insula V.1, Facade","Periit?","aedificium","tectorium","litt. scariph.","latina","cetera",,"0","0","1","79","0.00","3.20","0.00","1,6-2,5","tit. integer","archaeologia",,,"0"
"EDR140164","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula V.31, Casa del Sacello di Legno","Ercolano (Napoli), Insula V.31, Casa del Sacello di Legno","aedificium","tectorium","litt. scariph.","latina","cetera",,"0","0","1","79","1.00","4.00","0.00","1","tit. fragmentum","archaeologia",,,"0"
"EDR140166","LaC","I","Herculaneum","Ercolano (Napoli) ","Ercolano (Napoli), Insula V.15, Casa del Bicentenario","Ercolano (Napoli), Insula V.15, Casa del Bicentenario","aedificium","tectorium","litt. scariph.","latina","cetera",,"0","0","1","79","1.00","33.50","0.00","0,5-7,7","tit. mutilus","archaeologia",,,"1"
"EDR140170","LaC","I","Herculaneum ","Ercolano (Napoli)","Ercolano (Napoli), Insula IV.10, Bottega con Abitazione ","Periit","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","1","79","10.50","21.20","0.00","10,4-10,5","tit. integer","archaeologia",,,"0"
"EDR140173","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula IV.10, Taberna","Periit","aedificium","tectorium","carbone","latina","cetera","ignoratur","0","0","1","79","0.00","17.50","0.00","1,8-5,9","tit. integer?","archaeologia",,,"0"
"EDR140175","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula V.31, Casa del Sacello di Legno","Periit?","aedificium","tectorium","litt. scariph.","latina","cetera",,"0","0","1","79","0.00","6.80","0.00","1,7-2,4","tit. mutilus","archaeologia",,,"0"
"EDR140176","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli) Insula IV.10, Taberna","Periit","aedificium","tectorium","carbone","latina","ignoratur","ignoratur","0","0","1","79","0.00","17.50","0.00","3,2-3,5","tit. integer?","archaeologia",,,"0"
"EDR140189","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula IV.2, Casa dell'Atrio a Mosaico","Ercolano (Napoli), Insula IV.2, Casa dell'Atrio a Mosaico","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","1","79","4.25","2.25","0.00","3.75-4.25","tit. integer","archaeologia",,,"0"
"EDR140193","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula Orientalis II.2-3, Pistrinum","Ercolano (Napoli), Insula Orientalis II.2-3, Pistrinum","aedificium","tectorium","litt. scariph.","latina","cetera",,"0","0","1","79","13.80","6.80","0.00","2,0-3,3","tit. integer","archaeologia",,,"0"
"EDR140208","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula IV.17, Taberna di Priapo","Periit","aedificium","tectorium","litt. scariph.","latina","cetera","ignoratur","0","0","1","79","8.80","42.90","0.00","8,8","tit. integer","archaeologia",,,"0"
"EDR140210","LaC","I","Herculaneum","Ercolano (Napoli)","Ercolano (Napoli), Insula IV.17, Taberna di Priapo","Periit","aedificium","tectorium","litt. scariph.","latina","cetera",,"0","0","1","79","1.30","4.00","0.00","0,6-1,3","tit. integer","archaeologia",,,"0"
